stationname,waterbody,date,do_min,do_max,do_avg,x,y
Loomis Street,South Branch Chicago River,"一月 18, 2023",8.77,9.43871032,9.20200721,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 19, 2023",9.1,9.48732143,9.37520658,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 20, 2023",8.05,9.08623016,8.68864495,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 21, 2023",7.62,8.02166667,7.81786764,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 22, 2023",7.28,8.17998016,7.97184523,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 23, 2023",6.62,7.71690476,7.08060224,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 24, 2023",7.84,9.02521825,8.76222689,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 25, 2023",8.93,9.53,9.18966036,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 26, 2023",9.26,9.66015873,9.45623599,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 27, 2023",9.26,9.56,9.39815476,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 28, 2023",9.31,9.63,9.46995098,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 29, 2023",8.97,9.31,9.11280112,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 30, 2023",8.94,9.93,9.34364145,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 31, 2023",9.83,10.46815476,10.11609943,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"二月 1, 2023",10.22,10.59,10.42792016,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"二月 2, 2023",10.27,10.7739881,10.51363795,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"二月 3, 2023",10.13,10.74111111,10.40504201,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"二月 4, 2023",10.54992063,10.93,10.72595588,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"二月 5, 2023",10.71744048,10.98,10.83010504,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"二月 6, 2023",10.77,11.36,11.02756302,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"二月 7, 2023",10.77257937,11.12,10.90499649,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"二月 8, 2023",10.27871032,11.03,10.70412114,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"二月 9, 2023",9.33632937,10.24,9.85496148,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"二月 10, 2023",8.86553571,9.65,9.24391456,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"二月 11, 2023",9.32285714,10.44,9.69688725,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"二月 12, 2023",10.57,11.03,10.86459033,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"二月 13, 2023",10.99,11.3,11.13160714,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"二月 14, 2023",10.8544246,11.24,11.02632002,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"二月 15, 2023",9.94204365,10.84,10.50461134,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"二月 16, 2023",9.41,9.95,9.6660154,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"二月 17, 2023",8.87728175,9.53,9.26371848,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"二月 18, 2023",8.58,9,8.7632598,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"二月 19, 2023",8.80470238,9.6,9.3080217,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"二月 20, 2023",9.5118254,10.14,9.79994047,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"二月 21, 2023",9.70795635,10.16,9.99771708,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"二月 22, 2023",9.53537698,9.94,9.65767506,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"二月 23, 2023",9.36458333,9.66,9.48903011,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"二月 24, 2023",9.54279762,11.21,10.49516456,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"二月 25, 2023",10.95823413,11.16,11.06558823,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"二月 26, 2023",10.74734127,11.07,10.89863445,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"二月 27, 2023",10.47347222,11.07,10.8152591,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"二月 28, 2023",9.4915873,10.49,10.01783963,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"三月 1, 2023",10.21099206,10.45,10.37836176,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"三月 2, 2023",,,,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"三月 3, 2023",9.67,9.88861538,9.79946255,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"三月 4, 2023",9.62,9.85723077,9.73704029,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"三月 5, 2023",9.7,9.89991209,9.7914708,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"三月 6, 2023",9.54,9.81773626,9.69636915,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"三月 7, 2023",9.26,9.64298901,9.43906833,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"三月 8, 2023",9.07,9.36824176,9.24670116,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"三月 9, 2023",8.74,9.15072527,8.97425048,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"三月 10, 2023",8.34,8.9,8.57838903,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"三月 11, 2023",8.81,9.10083516,9.00000307,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"三月 12, 2023",8.57,9.15,8.90622729,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"三月 13, 2023",9.16,10.07015385,9.57457422,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"三月 14, 2023",9.58,10.22,9.93116375,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"三月 15, 2023",9.38362637,10.15,9.77515524,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"三月 16, 2023",9.92887912,10.5,10.1888281,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"三月 17, 2023",10.25373626,10.51,10.37191273,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"三月 18, 2023",9.92641758,10.5,10.25605128,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"三月 19, 2023",9.68443956,10.11,9.87251826,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"三月 20, 2023",9.57692308,10.02,9.80883818,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"三月 21, 2023",9.34553846,10.05,9.57724143,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"三月 22, 2023",9.88197802,10.5,10.21000131,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"三月 23, 2023",10.06,10.46888227,10.36085656,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"三月 24, 2023",9.72,10.09,9.88631399,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"三月 25, 2023",8.78,9.71545455,9.23552142,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"三月 26, 2023",8.45,9.46,8.95173866,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"三月 27, 2023",8.63,9.92061103,9.37516177,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"三月 28, 2023",9.86986587,10.41,10.09557019,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"三月 29, 2023",10.25755589,10.68,10.3759786,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"三月 30, 2023",10.03606557,10.71,10.35981838,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"三月 31, 2023",9.94315946,10.54,10.24083954,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"四月 1, 2023",9.13122206,10.44,9.97114991,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"四月 2, 2023",8.1204769,8.97,8.49672989,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"四月 3, 2023",8.67831595,8.98,8.7816236,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"四月 4, 2023",8.93757079,9.22,9.14227711,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"四月 5, 2023",8.42414307,9.08,8.78123944,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"四月 6, 2023",8.46399404,8.83,8.64314295,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"四月 7, 2023",8.39056632,8.66,8.52945822,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"四月 8, 2023",8.39026826,8.88,8.59496467,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"四月 9, 2023",8.5,8.96,8.67659857,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"四月 10, 2023",8.35512668,8.83,8.60435993,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"四月 11, 2023",8.01415797,8.48,8.25175363,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"四月 12, 2023",7.92,8.41,8.15848557,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"四月 13, 2023",7.44,8.34,7.9584283,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"四月 14, 2023",7.35,8.21,7.94827299,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"四月 15, 2023",6.97,8.17,7.48130395,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"四月 16, 2023",6.75558867,7.64,7.34911432,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"四月 17, 2023",6.92260805,7.58,7.26734136,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"四月 18, 2023",6.43,7.35,6.93189193,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"四月 19, 2023",6.63037258,7.44,7.03294517,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"四月 20, 2023",6.79,7.46,7.19639078,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"四月 21, 2023",7.33,7.80263482,7.47571187,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"四月 22, 2023",7.29,7.6235131,7.49000845,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"四月 23, 2023",7.15,7.45397535,7.31925602,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"四月 24, 2023",7.01,7.60577812,7.34365063,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"四月 25, 2023",6.82,7.29,7.13919721,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"四月 26, 2023",6.9,7.64,7.29957222,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"四月 27, 2023",7.23,7.92915254,7.54908939,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"四月 28, 2023",7.47,8.09035439,7.83279774,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"四月 29, 2023",7.16,8.01058552,7.67834432,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"四月 30, 2023",6.96,7.33234206,7.14597423,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 1, 2023",7.04,7.52340524,7.34634924,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 2, 2023",7.12,7.67409861,7.41692033,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 3, 2023",7.06,7.37525424,7.26254044,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 4, 2023",7.11,7.57,7.2995331,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 5, 2023",7.16,7.66807396,7.44108458,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 6, 2023",7.12,7.86927581,7.49114097,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 7, 2023",7.45,7.91,7.67992284,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 8, 2023",7.02,7.72080123,7.50564099,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 9, 2023",6.42,7.22237288,6.91515816,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 10, 2023",6.38,6.94366718,6.71227337,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 11, 2023",6.39,7.96473035,7.11343269,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 12, 2023",6.99,8.17514638,7.65807241,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 13, 2023",6.64,7.42,7.03663369,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 14, 2023",6.46,7.47773498,7.06102831,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 15, 2023",6.83,7.56884438,7.21681999,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 16, 2023",6.69,7.79,7.12491076,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 17, 2023",6.32,7.76,6.96487143,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 18, 2023",7.41,8.10776447,7.85390586,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 19, 2023",7.25,8.26724551,7.94933735,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 20, 2023",6.91,7.48,7.2254306,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 21, 2023",7.2,8.06,7.6588768,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 22, 2023",7.26,7.83,7.63974947,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 23, 2023",7.11,7.7,7.34777899,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 24, 2023",7.19,7.84201597,7.50580853,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 25, 2023",7.62,8.26,7.86302923,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 26, 2023",7.69,8.21013972,7.94044601,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 27, 2023",7.83,8.22,8.06528927,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 28, 2023",7.35,7.93902196,7.71113743,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 29, 2023",7.02,7.81750499,7.49710813,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 30, 2023",6.88,7.78654691,7.45212296,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"五月 31, 2023",7.12,8.08,7.71422111,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 1, 2023",7.32,7.98,7.54200554,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 2, 2023",7.16,7.78335329,7.48307429,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 3, 2023",6.93,7.73251497,7.35490284,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 4, 2023",6.81,7.84,7.27396178,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 5, 2023",6.86,8.13055888,7.38439327,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 6, 2023",7.41,8.58,7.79104331,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 7, 2023",7.79,8.46,8.04320788,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 8, 2023",7.62,8.16,7.97942553,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 9, 2023",7.14,7.93,7.6894422,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 10, 2023",6.83,8.03,7.30539024,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 11, 2023",6.53,7.35,6.78866672,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 12, 2023",6.94,7.9086509,7.39451672,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 13, 2023",6.53,7.5,7.19316084,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 14, 2023",6.15,7.32265647,6.91633927,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 15, 2023",5.7,6.86,6.23079222,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 16, 2023",6.5,7.06066759,6.78767163,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 17, 2023",5.41,6.73166898,5.99104614,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 18, 2023",5.44,7.74,6.62596477,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 19, 2023",7.13,7.80993046,7.48039321,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 20, 2023",6.78,7.35,7.06969909,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 21, 2023",6.18,8.12606398,7.23118635,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 22, 2023",7.11,8.31,7.63796773,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 23, 2023",6.78,7.93144645,7.31244518,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 24, 2023",6.01,7.76,7.00199616,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 25, 2023",6.06,7.84,7.07135107,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 26, 2023",5.39,7.08,6.11406382,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 27, 2023",5.36,6.52408901,5.8486148,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 28, 2023",5.91,6.42671766,6.20348441,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 29, 2023",5.11,6.05784423,5.61636873,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"六月 30, 2023",5.94,6.88360223,6.437905,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 1, 2023",5.81,6.78,6.29431873,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 2, 2023",5.23,6.77885953,6.06600207,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 3, 2023",3.52,6.48973574,4.78410697,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 4, 2023",3.46,5.63549374,4.42069227,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 5, 2023",5.48,6.67862309,6.15470404,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 6, 2023",2.96,6.49899861,5.41045135,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 7, 2023",1.87,5.99,3.73506118,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 8, 2023",5.82,6.51,6.1466102,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 9, 2023",5.93,7,6.53230139,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 10, 2023",6.56,8.82,7.38078669,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 11, 2023",7.49,8.85,8.0795416,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 12, 2023",5.82,8.07409861,6.50949749,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 13, 2023",5.62,6.93,6.34085044,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 14, 2023",5.51,6.24,5.86110044,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 15, 2023",5.56,6.65693374,6.07240437,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 16, 2023",5.73,6.33,6.00887987,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 17, 2023",5.44,6.16828968,5.79231615,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 18, 2023",5.28,6.46,5.88075244,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 19, 2023",5.8,6.77989214,6.33646813,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 20, 2023",5.83,6.77,6.27718382,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 21, 2023",5.59,6.88137134,6.32321814,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 22, 2023",5.78,6.85198767,6.43626227,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 23, 2023",6.14,6.96275809,6.52114463,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 24, 2023",5.01,6.72355932,6.25188483,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 25, 2023",5.96,6.78,6.36122798,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 26, 2023",5.05,6.35,5.79412504,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 27, 2023",5.74,6.77,6.07020838,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 28, 2023",5.26,6.86,6.00817898,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 29, 2023",5.35,6.39725732,5.81048781,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 30, 2023",5.4,6.11744222,5.82037017,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"七月 31, 2023",5.48,6.56,5.99164959,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"八月 1, 2023",5.61,7.29,6.48986529,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"八月 2, 2023",6.06,8.8,7.21305787,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"八月 3, 2023",6.84167464,8.25,7.46149931,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"八月 4, 2023",6.52,7.71,7.22523911,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"八月 5, 2023",6.11,7.05,6.36167499,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"八月 6, 2023",5.5,6.33,5.79977753,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"八月 7, 2023",5.05971292,6.01,5.57596831,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"八月 8, 2023",5.47,6.37239234,5.86897281,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"八月 9, 2023",5.55,6.06,5.79690379,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"八月 10, 2023",5.14,5.79,5.45527594,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"八月 11, 2023",5.28,6.09,5.66041279,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"八月 12, 2023",5.48,6.32,5.9124369,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"八月 13, 2023",5.25,5.80294258,5.53002474,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"八月 14, 2023",5.35,5.96470096,5.70285767,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"八月 15, 2023",4.9,5.88520335,5.3801759,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"八月 16, 2023",5.24,5.77,5.53710197,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"八月 17, 2023",5.78,6.09039474,5.93647903,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"八月 18, 2023",5.84,6.75,6.16637079,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"八月 19, 2023",5.91,6.89,6.43013509,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"八月 20, 2023",6.21,7.41650718,6.70870332,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"八月 21, 2023",6.23,7.95868421,6.880899,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"八月 22, 2023",6.62,8.46077751,7.24784958,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"八月 23, 2023",6.58,8.11278708,7.30193252,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"八月 24, 2023",6.43,7.73,6.93518212,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"八月 25, 2023",6.25,7.13,6.67595623,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"八月 26, 2023",5.51,6.59,6.09878916,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"八月 27, 2023",6.11,7.15049043,6.5706172,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"八月 28, 2023",6.15,6.95,6.47259229,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"八月 29, 2023",5.99,6.72476077,6.31792522,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"八月 30, 2023",6.26,6.76677033,6.4788709,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"八月 31, 2023",6.05,6.8687799,6.44788031,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"九月 1, 2023",6.28,7.08078947,6.58002697,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"九月 2, 2023",5.95,7.04305024,6.62214912,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"九月 3, 2023",6.14,7.35480861,6.75929578,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"九月 4, 2023",6.38,7.23681818,6.79641793,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"九月 5, 2023",6.21,7.08899522,6.63246165,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"九月 6, 2023",5.71,7.19,6.45148385,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"九月 7, 2023",5.72,6.36,6.06669817,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"九月 8, 2023",5.71,6.22906746,6.07698879,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"九月 9, 2023",5.87,6.39845238,6.1220098,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"九月 10, 2023",5.41,6.22793651,5.79102591,-9758344.963703979,5137957.171471312
