Station Number,Station Name,Station Description,Parameter Name,Parameter Description,Units of Measure,Year,Result Count,Result Average,Result Min,Result Max,Waterway,x,y
36,Touhy Avenue,North Shore Channel at Touhy Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2005,12,2,0,5,North Shore Channel,-9763880.193364626,5162772.158302309
36,Touhy Avenue,North Shore Channel at Touhy Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2008,12,2,&lt RL,7,North Shore Channel,-9763880.193364626,5162772.158302309
36,Touhy Avenue,North Shore Channel at Touhy Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2011,12,1,0,4,North Shore Channel,-9763880.193364626,5162772.158302309
36,Touhy Avenue,North Shore Channel at Touhy Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2014,12,1,0,3,North Shore Channel,-9763880.193364626,5162772.158302309
36,Touhy Avenue,North Shore Channel at Touhy Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2021,12,1,0,2,North Shore Channel,-9763880.193364626,5162772.158302309
36,Touhy Avenue,North Shore Channel at Touhy Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2024,11,1,0,2,North Shore Channel,-9763880.193364626,5162772.158302309
40,Damen Avenue,Chicago Sanitary and Ship Canal at Damen Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2003,12,7,1,25,Chicago Sanitary and Ship Canal,-9759974.102935709,5137287.498239143
40,Damen Avenue,Chicago Sanitary and Ship Canal at Damen Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2010,12,6,1,28,Chicago Sanitary and Ship Canal,-9759974.102935709,5137287.498239143
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2003,12,3,1,7,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2006,12,3,&lt RL,10,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2009,11,2,1,6,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2012,12,6,1,19,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2019,10,2,1,3,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2022,12,4,1,15,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2025,1,6,6,6,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
40,Damen Avenue,Chicago Sanitary and Ship Canal at Damen Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2006,12,5,0,28,Chicago Sanitary and Ship Canal,-9759974.102935709,5137287.498239143
40,Damen Avenue,Chicago Sanitary and Ship Canal at Damen Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2009,11,8,1,58,Chicago Sanitary and Ship Canal,-9759974.102935709,5137287.498239143
40,Damen Avenue,Chicago Sanitary and Ship Canal at Damen Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2012,7,7,5,11,Chicago Sanitary and Ship Canal,-9759974.102935709,5137287.498239143
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2007,12,3,1,7,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2010,9,4,1,11,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2013,12,6,1,29,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2016,12,3,1,10,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2023,11,4,1,10,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
42,Route 83,Chicago Sanitary and Ship Canal at Route 83,Chlorophyll-A,Chlorophyll-A,ug/L,2001,5,4,3,5,Chicago Sanitary and Ship Canal,-9789421.360370245,5116449.74955103
42,Route 83,Chicago Sanitary and Ship Canal at Route 83,Chlorophyll-A,Chlorophyll-A,ug/L,2008,12,4,1,12,Chicago Sanitary and Ship Canal,-9789421.360370245,5116449.74955103
42,Route 83,Chicago Sanitary and Ship Canal at Route 83,Chlorophyll-A,Chlorophyll-A,ug/L,2011,12,3,1,16,Chicago Sanitary and Ship Canal,-9789421.360370245,5116449.74955103
37,Wilson Avenue,North Branch Chicago River at Wilson Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2002,12,5,0,14,North Branch Chicago River,-9762427.895694703,5155720.021993471
37,Wilson Avenue,North Branch Chicago River at Wilson Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2005,12,3,1,6,North Branch Chicago River,-9762427.895694703,5155720.021993471
37,Wilson Avenue,North Branch Chicago River at Wilson Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2008,12,3,1,6,North Branch Chicago River,-9762427.895694703,5155720.021993471
37,Wilson Avenue,North Branch Chicago River at Wilson Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2012,6,3,1,6,North Branch Chicago River,-9762427.895694703,5155720.021993471
37,Wilson Avenue,North Branch Chicago River at Wilson Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2021,12,3,1,6,North Branch Chicago River,-9762427.895694703,5155720.021993471
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2001,5,2,2,3,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2004,12,3,1,8,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2011,12,3,1,6,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2014,11,4,0,18,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2017,12,3,0,9,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2020,11,3,1,11,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
43,Route 83,Calumet-Sag Channel at Route 83,Chlorophyll-A,Chlorophyll-A,ug/L,2003,11,25,2,93,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
43,Route 83,Calumet-Sag Channel at Route 83,Chlorophyll-A,Chlorophyll-A,ug/L,2006,11,6,2,18,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
42,Route 83,Chicago Sanitary and Ship Canal at Route 83,Chlorophyll-A,Chlorophyll-A,ug/L,2004,12,4,0,10,Chicago Sanitary and Ship Canal,-9789421.360370245,5116449.74955103
42,Route 83,Chicago Sanitary and Ship Canal at Route 83,Chlorophyll-A,Chlorophyll-A,ug/L,2007,11,5,1,17,Chicago Sanitary and Ship Canal,-9789421.360370245,5116449.74955103
42,Route 83,Chicago Sanitary and Ship Canal at Route 83,Chlorophyll-A,Chlorophyll-A,ug/L,2010,12,5,1,23,Chicago Sanitary and Ship Canal,-9789421.360370245,5116449.74955103
42,Route 83,Chicago Sanitary and Ship Canal at Route 83,Chlorophyll-A,Chlorophyll-A,ug/L,2020,4,13,2,30,Chicago Sanitary and Ship Canal,-9789421.360370245,5116449.74955103
43,Route 83,Calumet-Sag Channel at Route 83,Chlorophyll-A,Chlorophyll-A,ug/L,2013,11,4,1,9,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
43,Route 83,Calumet-Sag Channel at Route 83,Chlorophyll-A,Chlorophyll-A,ug/L,2016,11,5,2,15,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
43,Route 83,Calumet-Sag Channel at Route 83,Chlorophyll-A,Chlorophyll-A,ug/L,2019,9,17,2,80,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
43,Route 83,Calumet-Sag Channel at Route 83,Chlorophyll-A,Chlorophyll-A,ug/L,2022,11,14,2,41,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
39,Madison Street,South Branch Chicago River at Madison Street,Chlorophyll-A,Chlorophyll-A,ug/L,2002,12,5,1,11,South Branch Chicago River,-9755836.894673718,5143332.001117509
39,Madison Street,South Branch Chicago River at Madison Street,Chlorophyll-A,Chlorophyll-A,ug/L,2009,11,2,1,4,South Branch Chicago River,-9755836.894673718,5143332.001117509
39,Madison Street,South Branch Chicago River at Madison Street,Chlorophyll-A,Chlorophyll-A,ug/L,2012,6,5,1,8,South Branch Chicago River,-9755836.894673718,5143332.001117509
42,Route 83,Chicago Sanitary and Ship Canal at Route 83,Chlorophyll-A,Chlorophyll-A,ug/L,2003,12,4,1,11,Chicago Sanitary and Ship Canal,-9789421.360370245,5116449.74955103
42,Route 83,Chicago Sanitary and Ship Canal at Route 83,Chlorophyll-A,Chlorophyll-A,ug/L,2006,12,4,0,12,Chicago Sanitary and Ship Canal,-9789421.360370245,5116449.74955103
42,Route 83,Chicago Sanitary and Ship Canal at Route 83,Chlorophyll-A,Chlorophyll-A,ug/L,2009,9,3,1,6,Chicago Sanitary and Ship Canal,-9789421.360370245,5116449.74955103
43,Route 83,Calumet-Sag Channel at Route 83,Chlorophyll-A,Chlorophyll-A,ug/L,2004,10,4,0,10,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
43,Route 83,Calumet-Sag Channel at Route 83,Chlorophyll-A,Chlorophyll-A,ug/L,2007,11,7,1,29,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
43,Route 83,Calumet-Sag Channel at Route 83,Chlorophyll-A,Chlorophyll-A,ug/L,2010,11,5,1,10,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
43,Route 83,Calumet-Sag Channel at Route 83,Chlorophyll-A,Chlorophyll-A,ug/L,2017,11,15,&lt RL,49,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
43,Route 83,Calumet-Sag Channel at Route 83,Chlorophyll-A,Chlorophyll-A,ug/L,2020,8,10,2,33,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
43,Route 83,Calumet-Sag Channel at Route 83,Chlorophyll-A,Chlorophyll-A,ug/L,2023,11,17,2,70,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
46,Grand Avenue,North Branch Chicago River at Grand Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2005,12,4,2,8,North Branch Chicago River,-9756156.248665709,5144758.297382973
46,Grand Avenue,North Branch Chicago River at Grand Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2008,12,4,1,9,North Branch Chicago River,-9756156.248665709,5144758.297382973
46,Grand Avenue,North Branch Chicago River at Grand Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2011,12,4,1,13,North Branch Chicago River,-9756156.248665709,5144758.297382973
40,Damen Avenue,Chicago Sanitary and Ship Canal at Damen Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2005,12,14,1,76,Chicago Sanitary and Ship Canal,-9759974.102935709,5137287.498239143
40,Damen Avenue,Chicago Sanitary and Ship Canal at Damen Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2008,12,3,1,9,Chicago Sanitary and Ship Canal,-9759974.102935709,5137287.498239143
40,Damen Avenue,Chicago Sanitary and Ship Canal at Damen Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2011,12,4,2,8,Chicago Sanitary and Ship Canal,-9759974.102935709,5137287.498239143
43,Route 83,Calumet-Sag Channel at Route 83,Chlorophyll-A,Chlorophyll-A,ug/L,2001,5,7,3,11,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
43,Route 83,Calumet-Sag Channel at Route 83,Chlorophyll-A,Chlorophyll-A,ug/L,2005,11,9,2,29,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
43,Route 83,Calumet-Sag Channel at Route 83,Chlorophyll-A,Chlorophyll-A,ug/L,2008,10,10,1,27,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
43,Route 83,Calumet-Sag Channel at Route 83,Chlorophyll-A,Chlorophyll-A,ug/L,2011,11,4,0,9,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
43,Route 83,Calumet-Sag Channel at Route 83,Chlorophyll-A,Chlorophyll-A,ug/L,2014,11,7,2,17,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
43,Route 83,Calumet-Sag Channel at Route 83,Chlorophyll-A,Chlorophyll-A,ug/L,2021,10,7,1,15,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
43,Route 83,Calumet-Sag Channel at Route 83,Chlorophyll-A,Chlorophyll-A,ug/L,2024,8,6,1,20,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2002,12,2,1,5,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2005,12,4,1,9,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2008,12,2,0,7,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2015,11,3,1,9,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
48,Stephen Street,Chicago Sanitary and Ship Canal at Stephen Street,Chlorophyll-A,Chlorophyll-A,ug/L,2002,12,4,2,7,Chicago Sanitary and Ship Canal,-9796052.154215598,5113077.68374999
48,Stephen Street,Chicago Sanitary and Ship Canal at Stephen Street,Chlorophyll-A,Chlorophyll-A,ug/L,2005,11,5,1,18,Chicago Sanitary and Ship Canal,-9796052.154215598,5113077.68374999
48,Stephen Street,Chicago Sanitary and Ship Canal at Stephen Street,Chlorophyll-A,Chlorophyll-A,ug/L,2008,12,6,2,16,Chicago Sanitary and Ship Canal,-9796052.154215598,5113077.68374999
48,Stephen Street,Chicago Sanitary and Ship Canal at Stephen Street,Chlorophyll-A,Chlorophyll-A,ug/L,2015,9,7,2,21,Chicago Sanitary and Ship Canal,-9796052.154215598,5113077.68374999
48,Stephen Street,Chicago Sanitary and Ship Canal at Stephen Street,Chlorophyll-A,Chlorophyll-A,ug/L,2018,12,6,1,13,Chicago Sanitary and Ship Canal,-9796052.154215598,5113077.68374999
48,Stephen Street,Chicago Sanitary and Ship Canal at Stephen Street,Chlorophyll-A,Chlorophyll-A,ug/L,2021,10,11,2,30,Chicago Sanitary and Ship Canal,-9796052.154215598,5113077.68374999
48,Stephen Street,Chicago Sanitary and Ship Canal at Stephen Street,Chlorophyll-A,Chlorophyll-A,ug/L,2024,11,7,1,19,Chicago Sanitary and Ship Canal,-9796052.154215598,5113077.68374999
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2018,12,3,1,12,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2021,10,5,1,10,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2024,11,4,1,11,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
46,Grand Avenue,North Branch Chicago River at Grand Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2003,12,6,1,18,North Branch Chicago River,-9756156.248665709,5144758.297382973
46,Grand Avenue,North Branch Chicago River at Grand Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2006,12,6,2,19,North Branch Chicago River,-9756156.248665709,5144758.297382973
46,Grand Avenue,North Branch Chicago River at Grand Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2001,5,4,2,12,North Branch Chicago River,-9756156.248665709,5144758.297382973
46,Grand Avenue,North Branch Chicago River at Grand Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2004,12,6,2,20,North Branch Chicago River,-9756156.248665709,5144758.297382973
46,Grand Avenue,North Branch Chicago River at Grand Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2007,11,5,2,12,North Branch Chicago River,-9756156.248665709,5144758.297382973
46,Grand Avenue,North Branch Chicago River at Grand Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2010,12,3,1,5,North Branch Chicago River,-9756156.248665709,5144758.297382973
48,Stephen Street,Chicago Sanitary and Ship Canal at Stephen Street,Chlorophyll-A,Chlorophyll-A,ug/L,2007,11,6,2,19,Chicago Sanitary and Ship Canal,-9796052.154215598,5113077.68374999
48,Stephen Street,Chicago Sanitary and Ship Canal at Stephen Street,Chlorophyll-A,Chlorophyll-A,ug/L,2010,12,5,1,16,Chicago Sanitary and Ship Canal,-9796052.154215598,5113077.68374999
49,Ewing Avenue,Calumet River at Ewing Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2004,10,1,1,3,Calumet River,-9745075.86152176,5120263.120285954
49,Ewing Avenue,Calumet River at Ewing Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2007,10,1,0,2,Calumet River,-9745075.86152176,5120263.120285954
49,Ewing Avenue,Calumet River at Ewing Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2010,6,1,1,1,Calumet River,-9745075.86152176,5120263.120285954
48,Stephen Street,Chicago Sanitary and Ship Canal at Stephen Street,Chlorophyll-A,Chlorophyll-A,ug/L,2013,12,6,1,19,Chicago Sanitary and Ship Canal,-9796052.154215598,5113077.68374999
48,Stephen Street,Chicago Sanitary and Ship Canal at Stephen Street,Chlorophyll-A,Chlorophyll-A,ug/L,2016,12,6,2,13,Chicago Sanitary and Ship Canal,-9796052.154215598,5113077.68374999
48,Stephen Street,Chicago Sanitary and Ship Canal at Stephen Street,Chlorophyll-A,Chlorophyll-A,ug/L,2023,11,7,1,19,Chicago Sanitary and Ship Canal,-9796052.154215598,5113077.68374999
42,Route 83,Chicago Sanitary and Ship Canal at Route 83,Chlorophyll-A,Chlorophyll-A,ug/L,2002,12,4,1,24,Chicago Sanitary and Ship Canal,-9789421.360370245,5116449.74955103
42,Route 83,Chicago Sanitary and Ship Canal at Route 83,Chlorophyll-A,Chlorophyll-A,ug/L,2005,11,6,1,20,Chicago Sanitary and Ship Canal,-9789421.360370245,5116449.74955103
42,Route 83,Chicago Sanitary and Ship Canal at Route 83,Chlorophyll-A,Chlorophyll-A,ug/L,2012,7,10,1,27,Chicago Sanitary and Ship Canal,-9789421.360370245,5116449.74955103
42,Route 83,Chicago Sanitary and Ship Canal at Route 83,Chlorophyll-A,Chlorophyll-A,ug/L,2021,12,11,3,27,Chicago Sanitary and Ship Canal,-9789421.360370245,5116449.74955103
48,Stephen Street,Chicago Sanitary and Ship Canal at Stephen Street,Chlorophyll-A,Chlorophyll-A,ug/L,2001,5,4,1,7,Chicago Sanitary and Ship Canal,-9796052.154215598,5113077.68374999
48,Stephen Street,Chicago Sanitary and Ship Canal at Stephen Street,Chlorophyll-A,Chlorophyll-A,ug/L,2004,12,3,1,11,Chicago Sanitary and Ship Canal,-9796052.154215598,5113077.68374999
48,Stephen Street,Chicago Sanitary and Ship Canal at Stephen Street,Chlorophyll-A,Chlorophyll-A,ug/L,2011,12,4,1,13,Chicago Sanitary and Ship Canal,-9796052.154215598,5113077.68374999
48,Stephen Street,Chicago Sanitary and Ship Canal at Stephen Street,Chlorophyll-A,Chlorophyll-A,ug/L,2014,11,5,1,18,Chicago Sanitary and Ship Canal,-9796052.154215598,5113077.68374999
48,Stephen Street,Chicago Sanitary and Ship Canal at Stephen Street,Chlorophyll-A,Chlorophyll-A,ug/L,2017,12,6,&lt RL,20,Chicago Sanitary and Ship Canal,-9796052.154215598,5113077.68374999
48,Stephen Street,Chicago Sanitary and Ship Canal at Stephen Street,Chlorophyll-A,Chlorophyll-A,ug/L,2020,10,8,2,32,Chicago Sanitary and Ship Canal,-9796052.154215598,5113077.68374999
50,Burnham Avenue ,Wolf Lake Drain at Burnham Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2001,4,5,2,9,Wolf Lake Drain,-9744778.986089032,5110875.941051556
50,Burnham Avenue ,Wolf Lake Drain at Burnham Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2008,12,7,3,15,Wolf Lake Drain,-9744778.986089032,5110875.941051556
50,Burnham Avenue ,Wolf Lake Drain at Burnham Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2011,11,6,1,20,Wolf Lake Drain,-9744778.986089032,5110875.941051556
43,Route 83,Calumet-Sag Channel at Route 83,Chlorophyll-A,Chlorophyll-A,ug/L,2002,12,16,4,53,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
43,Route 83,Calumet-Sag Channel at Route 83,Chlorophyll-A,Chlorophyll-A,ug/L,2009,10,9,2,30,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
43,Route 83,Calumet-Sag Channel at Route 83,Chlorophyll-A,Chlorophyll-A,ug/L,2012,11,7,3,19,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
43,Route 83,Calumet-Sag Channel at Route 83,Chlorophyll-A,Chlorophyll-A,ug/L,2015,10,16,0,54,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
49,Ewing Avenue,Calumet River at Ewing Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2002,12,2,1,4,Calumet River,-9745075.86152176,5120263.120285954
49,Ewing Avenue,Calumet River at Ewing Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2005,11,1,0,1,Calumet River,-9745075.86152176,5120263.120285954
49,Ewing Avenue,Calumet River at Ewing Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2012,6,5,1,17,Calumet River,-9745075.86152176,5120263.120285954
43,Route 83,Calumet-Sag Channel at Route 83,Chlorophyll-A,Chlorophyll-A,ug/L,2018,12,13,1,63,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
43,Route 83,Calumet-Sag Channel at Route 83,Chlorophyll-A,Chlorophyll-A,ug/L,2025,1,4,4,4,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
49,Ewing Avenue,Calumet River at Ewing Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2001,5,2,1,2,Calumet River,-9745075.86152176,5120263.120285954
49,Ewing Avenue,Calumet River at Ewing Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2008,9,2,1,6,Calumet River,-9745075.86152176,5120263.120285954
49,Ewing Avenue,Calumet River at Ewing Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2011,6,1,1,2,Calumet River,-9745075.86152176,5120263.120285954
52,Wentworth Avenue,Little Calumet River at Wentworth Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2001,5,7,3,17,Little Calumet River,-9743762.861862704,5099049.677060608
52,Wentworth Avenue,Little Calumet River at Wentworth Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2004,9,6,2,13,Little Calumet River,-9743762.861862704,5099049.677060608
52,Wentworth Avenue,Little Calumet River at Wentworth Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2011,10,8,4,18,Little Calumet River,-9743762.861862704,5099049.677060608
50,Burnham Avenue ,Wolf Lake Drain at Burnham Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2003,12,9,3,18,Wolf Lake Drain,-9744778.986089032,5110875.941051556
50,Burnham Avenue ,Wolf Lake Drain at Burnham Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2006,11,5,1,21,Wolf Lake Drain,-9744778.986089032,5110875.941051556
50,Burnham Avenue ,Wolf Lake Drain at Burnham Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2004,12,5,1,16,Wolf Lake Drain,-9744778.986089032,5110875.941051556
50,Burnham Avenue ,Wolf Lake Drain at Burnham Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2007,11,6,2,14,Wolf Lake Drain,-9744778.986089032,5110875.941051556
50,Burnham Avenue ,Wolf Lake Drain at Burnham Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2010,11,4,2,9,Wolf Lake Drain,-9744778.986089032,5110875.941051556
46,Grand Avenue,North Branch Chicago River at Grand Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2002,12,4,1,9,North Branch Chicago River,-9756156.248665709,5144758.297382973
46,Grand Avenue,North Branch Chicago River at Grand Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2009,12,3,2,5,North Branch Chicago River,-9756156.248665709,5144758.297382973
46,Grand Avenue,North Branch Chicago River at Grand Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2012,7,8,2,24,North Branch Chicago River,-9756156.248665709,5144758.297382973
54,Joe Orr Road,Thorn Creek at Joe Orr Road,Chlorophyll-A,Chlorophyll-A,ug/L,2001,5,3,2,6,Thorn Creek,-9754419.852949658,5089457.720876058
54,Joe Orr Road,Thorn Creek at Joe Orr Road,Chlorophyll-A,Chlorophyll-A,ug/L,2004,7,7,2,16,Thorn Creek,-9754419.852949658,5089457.720876058
54,Joe Orr Road,Thorn Creek at Joe Orr Road,Chlorophyll-A,Chlorophyll-A,ug/L,2007,10,3,1,8,Thorn Creek,-9754419.852949658,5089457.720876058
54,Joe Orr Road,Thorn Creek at Joe Orr Road,Chlorophyll-A,Chlorophyll-A,ug/L,2010,9,5,1,10,Thorn Creek,-9754419.852949658,5089457.720876058
52,Wentworth Avenue,Little Calumet River at Wentworth Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2007,11,13,1,82,Little Calumet River,-9743762.861862704,5099049.677060608
52,Wentworth Avenue,Little Calumet River at Wentworth Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2010,11,8,2,20,Little Calumet River,-9743762.861862704,5099049.677060608
52,Wentworth Avenue,Little Calumet River at Wentworth Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2003,10,9,1,40,Little Calumet River,-9743762.861862704,5099049.677060608
52,Wentworth Avenue,Little Calumet River at Wentworth Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2006,11,4,1,10,Little Calumet River,-9743762.861862704,5099049.677060608
